"","pvalue.t1.t0","pvalue.t2.t0","pvalue.t4.t0","pvalue.t5.t0","pvalue.t6.t0","pvalue.t8.t0","pvalue.t10.t0","pvalue.t12.t0","pvalue.t14.t0","pvalue.t16.t0","pvalue.t20.t0","pvalue.t24.t0","pvalue.t30.t0","pvalue.t36.t0","pvalue.t42.t0","pvalue.t48.t0"
"FBgn0051446",0.530452558971244,0.804173946883316,0.731259162789643,0.361604042500711,0.90924647676461,0.389979712156399,0.919738118259047,0.281605275403251,0.686600642548054,0.289869809455077,0.624835041052892,0.217760293283033,0.205840437867377,0.797219365219434,0.784365429320141,0.484954429961414
"FBgn0051450",0.300784219637304,0.167994860767902,0.377623602638812,0.930832353868654,0.54569952571972,0.970761605761566,0.531106523917362,0.180539858230857,0.521056272367317,0.41798172017441,0.663328269312942,0.979248566343277,0.577270102371642,0.506533480910495,0.202941003868661,0.389159580245971
"FBgn0051451",0.262360682357163,0.846061248006077,0.0194252463323713,0.645346094441798,0.36714994526285,0.000706513947313291,0.0115621921027275,0.00296309018656235,0.0081861123859185,0.0999734237757313,0.0240288072354534,0.0643713829285096,0.0408795026944314,0.0492172456357109,0.0527487273280961,0.255852810955443
"FBgn0051453",0.986167873134648,0.642053178742988,0.405599453890824,0.655303905809346,0.949636048650624,0.846042280192673,0.574668547969688,0.825838838562337,0.332336230834478,0.214508031489213,0.938200491586485,0.754050082069104,0.995080145263502,0.825000648734137,0.800437524065598,0.657750548083466
"FBgn0051457",0.255336903840957,0.434199612034846,0.672717452507237,0.37090246916131,0.204294451899731,0.699547329874571,0.944381016603793,0.139677310355591,0.203990013602608,0.18893825100568,0.514625942792052,0.257949853579136,0.771668644617797,0.377205049026489,0.24220019206445,0.432937218334811
"FBgn0051459",0.604616233105975,0.986789597487206,0.616223873057462,0.594493466423346,0.863292568045326,0.760483870266802,0.147310270774044,0.119323223988506,0.141281095693898,0.955544825075835,0.45433162679544,0.0547343788727753,0.177119565018586,0.0383121949207496,0.0851604405233923,0.036513243775632
"FBgn0051463",0.22984407137168,0.0840225145393185,0.898183528827928,0.055758385569278,0.242960729702277,0.0461874199218941,0.00783399519501722,0.0062791648123835,0.0214809267899182,0.314137728035843,0.00968484188519163,0.00415359633460151,0.000858876354154157,0.00262920731114287,0.00370320245614045,0.000236228954381734
"FBgn0051467",0.106792839302009,0.581711531514318,0.0299684723353373,0.632970269384068,0.19420590823306,0.162985239737426,0.13616910887457,0.0388030724590888,0.916196101538315,0.964416749660739,0.780933174338013,0.402860404057163,0.952536739912714,0.370301090598783,0.989330340598305,0.454472966475593
"FBgn0051469",0.895838233342375,0.247876718407558,0.179203145873053,0.126207263171376,0.355834927787765,0.261055530468072,0.663715562040276,0.921845019515953,0.125497420309416,0.925318326168211,0.561754892778243,0.589208551542379,0.538184479575376,0.342801930445636,0.260978140186383,0.685792662217284
"FBgn0051472",0.894003018066953,0.583372515166687,0.183717706829218,0.0447113235208193,0.405764485409149,0.672340389566537,0.454401645351303,0.441967509651385,0.0228097643117679,0.0673947142643161,0.00803177274156637,0.00103349350145435,0.000236032279142742,0.00388442848764257,0.00016036773743404,0.000891331183064932
"FBgn0051473",0.929938040288205,0.544766681000673,0.701276591900602,0.897152304243551,0.431251174016773,0.98502270862001,0.0619030418806416,0.0370038436168744,0.241068907198866,0.707084356934642,0.384323614024316,0.0677892038213583,0.0582236119525582,0.0220663601967548,0.0588357088766452,0.12668076326453
"FBgn0051475",0.117213487378743,0.242434177703661,0.323173046629939,0.655071000702776,0.135125084417828,0.0208957263154884,0.164518668713237,0.110973738863271,0.0692945459835334,0.0133006182386308,0.078131658189167,0.202790414684147,0.150720483475182,0.0301885405660006,0.117337446126138,0.201584041620663
"FBgn0051477",0.64313747069689,0.444969055376143,0.298817877411161,0.892192778292319,0.0959143951072129,0.444281966535925,0.0854158829945905,0.0413699125933215,0.0595556395863229,0.168548250054072,0.0154242470038003,0.0624883388450718,0.0794711808485917,0.0821197314323698,0.0356176724910439,0.331022659229977
"FBgn0051481",0.930974919458982,0.83873336909702,0.574617521154106,0.373312127307088,0.403391165844567,0.826884825517219,0.562133939945968,0.700031828536101,0.563755929733549,0.206200721283199,0.317628154636462,0.00773081842667646,0.800560700753862,0.0648922045801372,0.314844453082322,0.213930068488517
"FBgn0051482",0.717993200293996,0.488937350655682,0.803496857364868,0.604652192779144,0.523035254125092,0.536759328377149,0.0930930506182015,0.0217580779507011,0.4765283440968,0.599019018847844,0.350977767597663,0.0662556628892408,0.0646605165689879,0.0417973678272717,0.14863943213671,0.175934165629347
"FBgn0051493",0.819062895166971,0.282177104366352,0.477262469275842,0.38412902077804,0.555105884398651,0.316905467268623,0.640110917923627,0.137272907811329,0.129274065679597,0.224102492339675,0.311379041410577,0.445982839541596,0.438890992563433,0.160240995877511,0.365528108083263,0.0559600170820411
"FBgn0051495",0.905367819177461,0.852206439488706,0.0985334740426433,0.332932497053324,0.194157969653023,0.924585395899361,0.152405739877071,0.00987990440379252,0.148437695290776,0.186526417508624,0.351143809377167,0.2143941033709,0.0191587078893994,0.200343479878816,0.0895080594913511,0.892757365337862
"FBgn0051496",0.206001977921214,0.0525599670638262,0.0391563473067785,0.000296600855238617,0.139128258053279,0.418666488098099,0.304682512173243,0.127834078826049,0.296606916335609,0.690118267507671,0.483972695912057,0.762524154835526,0.807328364608603,0.155551181998807,0.922893923441953,0.431546087351264
"FBgn0051501",0.536215317112805,0.807450578146035,0.530241101426942,0.755365706708847,0.435814796089875,0.644785794981793,0.0585832267962789,0.04220720149616,0.12041891693834,0.523774311091673,0.251263657072956,0.144741475786247,0.0234951186407165,0.0131092271988205,0.17030032965673,0.0956975723176624
"FBgn0051510",0.677443298884764,0.242638670149643,0.948638949136535,0.0785777368953985,0.602006574641949,0.930138376765103,0.869839398072903,0.460073278725744,0.865105916371803,0.844060063083502,0.459380157067898,0.812303854876051,0.432756654985251,0.478340999559772,0.447387872606598,0.162823936986951
"FBgn0051515",0.418253323658885,0.529144470396491,0.0202621932795047,0.887799960747646,0.0574753509928704,0.0406709329106054,0.142558380437548,0.149374551942371,0.492618374222002,0.18365224834251,0.126342144886058,0.286333373789672,0.0705390033978317,0.0621947903382546,0.141594122135502,0.0173246061919422
"FBgn0051516",0.471759169063542,0.959578922380858,0.077089539980888,0.829687870499207,0.386054392257302,0.427606255364629,0.0656523540432841,0.305520220855823,0.919009501947573,0.406282742730076,0.092777317695693,0.541111616558644,0.917084699356553,0.5534408523551,0.300047290339596,0.755695965080979
"FBgn0051522",0.440269852774752,0.237375475383987,0.0169061432363308,0.0807951419697288,0.127408852159975,0.0581100884247922,0.661979925836753,0.454101314184803,0.0386814778193474,0.0298190329490711,0.787402778059045,0.123754550259128,0.837280150929574,0.166455926723143,0.85542061301806,0.391909223725095
"FBgn0051523",0.736635504982626,0.859490235038625,0.0629577199649352,0.412244306407519,0.315280555087221,0.951467114021373,0.220736189557464,0.207262362530767,0.0465343595104816,0.031636148302858,0.0203517681242286,0.176117830015254,0.479100090801306,0.798792732781351,0.00482908677376526,0.180096728423121
"FBgn0051524",0.767214248167833,0.930178796421411,0.0452877848486842,0.267722235505594,0.0321066861279871,0.0128700158268114,0.0687419674915989,0.367223174370538,0.082637611143909,0.0267385989106584,0.0305187153691143,0.152050021730043,0.160054865636369,0.0671675847623407,0.202196488497599,0.110451939814961
"FBgn0051525",0.417918543757509,0.632282947479381,0.922121833262505,0.457565164028907,0.907160643581893,0.479668956275937,0.0658563789205052,0.0837525409166681,0.601170507574382,0.608943622983406,0.531894069953752,0.085798738949844,0.0676376870222297,0.0491185036174506,0.0462080675938614,0.0537231774046037
"FBgn0051526",0.948005178176424,0.65702428807354,0.869247606528157,0.985116038001654,0.711826015951079,0.678127182712953,0.641062016222484,0.0983614756604369,0.96248851973986,0.613346953685193,0.475204815225396,0.521629850742355,0.267465381936768,0.363989405467683,0.317228589406226,0.281845808357441
"FBgn0051528",0.910274973964668,0.909318551496873,0.291314274189178,0.990498414086636,0.809450491378828,0.728457323578531,0.105651504094,0.121429708504079,0.489975194252098,0.450107577219892,0.415240524041366,0.0656027590535273,0.0780988615792132,0.0434131079347126,0.185412743119797,0.193093913629711
"FBgn0051533",0.965356387254348,0.699203796246083,0.624058291575543,0.0465867031603268,0.870296634715678,0.967046395187339,0.0605417937179962,0.0551778844664982,0.149995749066422,0.30776335947624,0.673408273269834,0.02439042294783,0.0841763512732762,0.0398436308159263,0.0631386093479992,0.0876053445707612
"FBgn0051538",0.775977630912068,0.87805131509427,0.238329766342656,0.15463599606681,0.646203408889179,0.588791971807719,0.244125995514337,0.146392127733982,0.370407462657506,0.936479793662906,0.920550794331858,0.102968563909921,0.255518352479887,0.0559050838221688,0.0491414089080346,0.131991029478596
"FBgn0051546",0.793788492164633,0.647271512781038,0.80612658226442,0.561148800555725,0.572944051251534,0.854795269071405,0.186785001444012,0.113021965524632,0.178832827427654,0.589444381039716,0.670350472181067,0.0531699469592325,0.165919989902448,0.0239781630652322,0.0290436396062659,0.052816432363794
"FBgn0051547",0.412048473011911,0.653372798866463,0.990504477294396,0.416798927338927,0.909951155265865,0.341490588427835,0.813961583173902,0.957858661638828,0.11474266913747,0.979003399485631,0.342137550302827,0.541781273065456,0.928471997639835,0.934333626381767,0.780349141912122,0.254796749026494
"FBgn0051548",0.469606071718594,0.121985597781166,0.002850834535033,0.492495953765053,0.000179696113496687,0.0931744864239362,0.786335943634971,0.791858995190119,0.977082190332682,0.995552550102062,0.390389734832278,0.167310413038887,0.0637778330907412,0.0489728504168001,0.0108849159900379,0.0531241627478087
"FBgn0051549",0.637311722235709,0.0582397218017089,0.00820601183543801,0.00306988855165421,0.008132946558523,0.448672379573074,0.124125524488961,0.137048825852099,0.0211933523832945,0.524989433211518,0.04708586190095,0.0952509837744727,0.0853195030031316,0.0430369018026696,0.0283989297187891,0.141803623096749
"FBgn0051550",0.997549953419323,0.342346513451976,0.812243709850507,0.636767929929989,0.45893392632207,0.770738993109682,0.458307482125646,0.500400623958922,0.645870890853726,0.126540416119615,0.276839148922333,0.64165922060399,0.95327100552453,0.375640273524412,0.261455858610144,0.272333645988154
"FBgn0051551",0.531978818225566,0.5850341080186,0.830048206067771,0.262397154566368,0.932767437131513,0.697353160825393,0.0614583399749634,0.0621927926395182,0.0275167967920423,0.0676787247441806,0.403455429137635,0.215822285562084,0.404345037977132,0.292540234630936,0.310375566204348,0.129774918940645
"FBgn0051559",0.270151470830523,0.759564472828749,0.71128485366685,0.213894620186116,0.861611336550104,0.561925654485124,0.962038791342316,0.0165765480360067,0.96763204709634,0.553756409754603,0.316227146707903,0.0987480721311147,0.850826523666325,0.179211830740724,0.604875550284638,0.611832206487569
"FBgn0051562",0.32227138097606,0.781242785434727,0.0508506750095952,0.076472748988048,0.00255690145479946,0.000316637266297391,0.291353011805177,0.312535231005607,0.73936779994464,0.503794145526858,0.117600595621474,0.973205026490363,0.0497104092135375,0.0404711700004935,0.129738317527745,0.310070906029425
"FBgn0051601",0.649599470213017,0.874713715575022,0.928016108340926,0.0887368734246727,0.975004299052498,0.464399147699334,0.016477146486202,0.0333766406645335,0.0962861716564964,0.43577824853398,0.273707483724127,0.0176272304993535,0.0723232937967008,0.0200295127945319,0.0297054712453305,0.252728286664544
"FBgn0051609",0.873651045995594,0.935649265385484,0.625800281616909,0.997176982278612,0.452265479662266,0.544968410713129,0.0142112584543872,0.0399038057477526,0.35364111325094,0.469492994222858,0.376268953914342,0.134554602127154,0.0240487225971383,0.10574351627739,0.215133068204912,0.27415227194326
"FBgn0051612",0.605406916149414,0.998583516559522,0.436588158069953,0.233671430963789,0.293424803012733,0.30055814206012,0.105403016419176,0.00763834261623639,0.618916973442598,0.451408780991567,0.0243857949596029,0.0379858025321376,0.0192345122842055,0.00120199328863208,0.0674657627415985,0.147571976239702
"FBgn0051619",0.476206107291935,0.488364603091486,0.699895832115426,0.00994350595575775,0.489594403913863,0.0977866914465813,0.651981777426017,0.654646784424663,0.507640962636135,0.195512730704318,0.202091822128125,0.316848068765095,0.077387018156894,0.394291136582854,0.198973366654465,0.452622878600636
"FBgn0051624",0.956195408124951,0.702565415941125,0.65337429737609,0.421393162812583,0.792647040975658,0.817413097134453,0.0466692183744273,0.0266689062323922,0.117032415398996,0.465009886934452,0.429787085135993,0.0645641397066697,0.0693237870348195,0.0208897712230156,0.0507544428667588,0.0369902901255061
"FBgn0051627",0.680206092180877,0.858572927316449,0.530688367170862,0.711869061548165,0.590266343110826,0.907733537007685,0.252803582159422,0.155435383462883,0.610112289471787,0.896043313361871,0.959644182921228,0.185236113522328,0.382049333452411,0.14541872675309,0.249303801779357,0.196167341939802
"FBgn0051632",0.512841949957726,0.614908658137864,0.752697483890587,0.760548224711657,0.304634541431806,0.38212336856964,0.591552531427413,0.241094841057974,0.810991076163096,0.533363781445989,0.150074819024513,0.443182269593973,0.139779606003518,0.0497076178681922,0.562180306616295,0.182041119146287
"FBgn0051633",0.367248119727199,0.571908845435391,0.0109553887303227,0.0926781627766708,0.046900819527224,0.900609757852439,0.871079888759886,0.628755193899976,0.0375098504037393,0.797149876042511,0.753236136766796,0.74707706299115,0.908792557519484,0.556936632091525,0.955326832839411,0.754157973713994
"FBgn0051634",0.805018775051791,0.416795962085108,0.785778378043608,0.216281532633364,0.565125834467921,0.934360903451824,0.604840872359812,0.24194551416545,0.371146327691611,0.718371707482102,0.840187857455852,0.518291183421064,0.995396152152853,0.351172168597517,0.833881512054097,0.382221262890268
"FBgn0051635",0.500687772923445,0.34012462705684,0.87038420629914,0.0135684943711668,0.426706059759654,0.615395384698457,0.321968981955469,0.467533896302887,0.516800979930583,0.393910305875759,0.904700895725684,0.870359245411827,0.41885863871797,0.403787362773421,0.668247655863336,0.368920689857457
"FBgn0051636",0.807124910824036,0.69838496120749,0.956782317914482,0.205787101221435,0.796725861409355,0.0319161113621523,0.0029602805160519,0.00565731204804979,0.0438495482252085,0.0470265605556872,0.0146530449468298,0.000333898828006839,0.000959062500143861,0.0096132257412574,0.000491489624580196,0.000187195081303297
"FBgn0051637",0.302165707495538,0.642954739436568,0.119345899608922,0.173882218986363,0.740776972362658,0.517661055253638,0.189610048845541,0.259589867605197,0.237603283435325,0.143771885433406,0.126625504029473,0.165791366445624,0.0416227341387876,0.139530105190744,0.0257531726657083,0.0725126075789856
"FBgn0051638",0.486904568029261,0.82430527492796,0.949675829898937,0.25886182609987,0.695657886487483,0.332743720177956,0.786138814096146,0.800618932372284,0.507838686045588,0.657977727701801,0.937342029259785,0.498734567950631,0.974298846671046,0.654220284702132,0.316733378668873,0.445983139369622
"FBgn0051639",0.679936621433643,0.770150703684514,0.934354922326145,0.759660360432096,0.704789147306775,0.890721764912511,0.111977643595086,0.0786710216940905,0.166923964904517,0.758892921477379,0.487489917561128,0.0892197364003134,0.158325230295861,0.0349790819354811,0.0927110359964907,0.0847684428795288
"FBgn0051642",0.902620356988313,0.903360916388908,0.31533163731517,0.282620388000799,0.53371797125667,0.948696271393144,0.0123026960117884,0.0486424798953288,0.112216471555947,0.159025902815434,0.0651952570376435,0.00778990012913828,0.00934427206081885,0.0133515327342918,0.0394467062304045,0.137435884049451
"FBgn0051643",0.608862774188211,0.350027955858265,0.568074340053263,0.961890051437663,0.221629373252917,0.44861889747826,0.200087504169429,0.115749417276557,0.0328527134345391,0.218726394043693,0.0517619746019759,0.152763770264909,0.278120292674772,0.259088727192832,0.0826752348230759,0.165015506612711
"FBgn0051644",0.870167762081048,0.790756535115018,0.530914548208948,0.356071758698514,0.587206627550884,0.462479237157603,0.0300398282058464,0.035045696473248,0.332191901283087,0.33898376331551,0.515257838039485,0.0531153673532538,0.142541502313861,0.0800300281940535,0.131703143490831,0.113712144980145
"FBgn0051646",0.113557612793879,0.831723708290644,0.145627014505643,0.0959120523295776,0.744675210460061,0.334913623442657,0.361411218186729,0.126203070714929,0.363134962341081,0.787831993175496,0.187451453965567,0.788873339465957,0.0174651084165112,0.0395316141295157,0.097025203764654,0.400007976707509
"FBgn0051648",0.326019296872914,0.318820513367961,0.275768595404185,0.0591947695613956,0.805082536312584,0.0962922260564225,0.647219203036689,0.474122494423507,0.309836284099289,0.244169962445562,0.615489209066111,0.405750273308701,0.389887214628588,0.648963172828966,0.0905169800260534,0.536184144563379
"FBgn0051658",0.615541271939618,0.659771521450389,0.858297863448551,0.579376468993134,0.558493485662346,0.710507141787914,0.410049353923184,0.363710040127191,0.971435785636402,0.448341803507482,0.617254585117206,0.976034069882299,0.363691521714626,0.65326020292199,0.688415770995864,0.412077597309616
"FBgn0051659",0.844094856084502,0.88206024550917,0.305061272200629,0.300077032910445,0.441462632194491,0.053975916244198,0.134802875889908,0.223276308949544,0.25252826126634,0.202020139544214,0.374245984660292,0.466110349170907,0.149963165686409,0.134015914910858,0.201791502866664,0.203920017053891
"FBgn0051660",0.348451999061027,0.428691646066548,0.0496166984251229,0.00298734402296389,0.586985951165037,0.0347273615745127,0.281518026176753,0.160443639847243,0.213969649177599,0.195184490789528,0.320687815760617,0.15298111287881,0.171223757568068,0.406752058608287,0.268352416873178,0.372493775753483
"FBgn0051663",0.466898492378912,0.356421713071297,0.978961174778314,0.100515553102338,0.0782802092066019,0.247301534107762,0.0367928962587515,0.00279234620832167,0.00109745928913457,0.000422303440478419,0.909826027791073,0.500868337327939,0.530755001423792,0.0325005534631136,0.0403812439973027,0.646581740920049
"FBgn0051664",0.507144807497433,0.765677129064781,0.378962753147697,0.086639339363573,0.0574230086100393,0.0461452080103423,0.0194169470644268,0.0307113043084023,0.374951007841785,0.624813835343274,0.148639936159393,0.355679179610381,0.0117928362290169,0.436300627801802,0.160415528546821,0.0751775377076086
"FBgn0051665",0.771888889777109,0.44880320911227,0.151660708778448,0.0045487692688538,0.373617750613301,0.019710085775778,0.166589263326779,0.392167587805238,0.297570624631932,0.361626087002041,0.0437024244322169,0.238968877290659,0.189574057463683,0.831187688885778,0.355394819899562,0.738057557582305
"FBgn0051673",0.797084833121801,0.990538461546721,0.0248543023451022,0.337803225524325,0.0151475044147962,0.0311604631500652,0.417790106947158,0.539365736653539,0.379825765933462,0.582130998082483,0.331789788959392,0.0121328165157466,0.00725310750156911,0.085916505355139,0.00970683327457429,0.020820262482594
"FBgn0051674",0.633925810076635,0.683026473541771,0.738507377678064,0.162613734830904,0.435932270054934,0.612172108924663,0.0757044407445341,0.0353425900913138,0.0619543021911792,0.0206622588360153,0.0170775041389148,0.00214509314559977,0.000667059414757346,0.00568464115549064,0.00252998284348539,0.00228161662902548
"FBgn0051675",0.744160122742196,0.57292301214454,0.881065378912444,0.483728826624637,0.781176219955948,0.743743547808695,0.853245554573507,0.910102081084441,0.143491232818552,0.357122283718578,0.599610025089383,0.357986237410247,0.721669477120505,0.263136785106453,0.349173622239754,0.523225981017325
"FBgn0051676",0.442397239049912,0.698520559504627,0.00994300544566177,0.482140872231477,0.0172882473463049,5.53969800331119e-05,0.0582305822191878,0.109600616782985,0.00358739688951565,0.223141680175111,0.25327566020504,0.407797787612322,0.0837403552907213,0.088968542284315,0.457420866941899,0.525587635427969
"FBgn0051677",0.828979057285643,0.553275992667319,0.849902706788782,0.286728034172008,0.724966781917791,0.907282237655206,0.539914861201439,0.0158210339484577,0.253630475710492,0.412131546690751,0.537263833225401,0.0664637200975222,0.153671207283854,0.259181780154549,0.0232288122925027,0.0386378437892173
"FBgn0051678",0.334926877379131,0.0164044193353513,0.0530042307713332,0.295286411459212,0.0704538778343718,0.246452570292978,0.614738788171949,0.443192437742151,0.68546697096776,0.7664152450565,0.852362712838401,0.492699308875607,0.92352719248942,0.985426036709159,0.933395463477342,0.938153636960152
"FBgn0051679",0.595331075094507,0.887910785383264,0.896522833836462,0.578378613062563,0.770671323720808,0.867741882730943,0.081863642297888,0.0455413576326537,0.238726551347524,0.995674918862966,0.435674826896895,0.0423607561808743,0.13145376566108,0.0137534688562822,0.153246564045135,0.0563260678939005
"FBgn0051680",0.561983966013746,0.871023321481953,0.0445349800201386,0.704472655769128,0.0515581431938067,0.0247284935883472,0.111934123174257,0.154241978209807,0.199890805589058,0.108504052115833,0.246494753612407,0.375514586576234,0.0666575743961946,0.0643194196830459,0.278918158650061,0.0547423711178517
"FBgn0051682",0.863570237502609,0.624583983026914,0.483902004609967,0.297002016497341,0.675191872592383,0.581747493302918,0.199528954674791,0.02846397018323,0.39381202133475,0.748887138849071,0.602209254741978,0.0963472124536289,0.195745573865313,0.0264766177496868,0.206073135572381,0.0275893662065315
"FBgn0051683",0.827267410640558,0.120345980702417,0.547994675541202,0.196705234224823,0.0927395299111269,0.799018340997004,0.241952676831915,0.0903528568843526,0.0906461992625647,0.347900651756346,0.0672537935174111,0.625226548979149,0.0427160897520502,0.13168769929826,0.143088746878816,0.0664613859014084
"FBgn0051687",0.516172928068087,0.503895552821703,0.301399517449859,0.0714722224595727,0.377240870629206,0.308637520780259,0.514979607160474,0.462832030301567,0.422267521752436,0.481556221608447,0.869941143195082,0.262818847934621,0.252711350271397,0.0931449162871792,0.125997907477481,0.159106441079708
"FBgn0051690",0.00213406074377062,0.0198897892954136,0.0193436856295072,0.0739653756611083,0.242167319962735,0.00310747017087115,0.143101281790965,0.183028712983707,0.0857984203201664,0.902238096505771,0.90753761138208,0.414334550369415,0.0648257159464223,0.0318077383963287,0.501309681592582,0.532434090487252
"FBgn0051693",0.429182467353473,0.709640784211081,0.482205915836886,0.121290818590889,0.53799341717402,0.478923669795081,0.672126730369859,0.0909073345965974,0.316768977888477,0.750298756055556,0.9258679320037,0.110854081277007,0.728149139841888,0.0913294873285214,0.0616109376349937,0.209702254588652
"FBgn0051694",0.305664265408258,0.263472426897742,0.013082660475241,0.181576766673352,0.00861830977963335,0.493277073438423,0.297442924860073,0.162930186163279,0.0072472407180893,0.401916987841145,0.376156803987517,0.394726111752172,0.918517622204004,0.284162176746313,0.555998475637219,0.388069241496783
"FBgn0051697",0.696896886852257,0.669657013590485,0.976740142868023,0.953118745679334,0.781365461748926,0.846436867520981,0.0503644097433687,0.112041502061156,0.519525174574742,0.666172162408771,0.49784840183714,0.127104889521917,0.187934381695607,0.0340424010192252,0.108351131731822,0.0991937517451993
"FBgn0051700",0.43285091935849,0.860115679103028,0.534199100685376,0.307347721760051,0.634657604887955,0.647055281038606,0.302559784244583,0.14646639741276,0.826095207436308,0.760145467338883,0.61818274843256,0.0813448993570336,0.650935572621711,0.733653395578057,0.530767441150958,0.359052726083209
"FBgn0051702",0.706756935064709,0.57894525707745,0.892634384836952,0.148208736052199,0.309855533248023,0.522167774949881,0.0145117811456991,0.00930789775141903,0.176298764963388,0.114289045075687,0.179520399037813,0.00296292014191516,0.00834865236289704,0.0681794325502572,0.0560587750335111,0.0229573377838859
"FBgn0051703",0.613132947538982,0.770398422919579,0.828182669539768,0.214626097913067,0.468524499440445,0.811739071438594,0.035755475368041,0.00997488412582716,0.219841878289601,0.133947743514251,0.28655650064825,0.00538669029677364,0.0269100558703098,0.0553478368813893,0.0853552479943016,0.074119308674231
"FBgn0051704",0.0845727044656632,0.384149174053579,0.172162243128023,0.00109661984726346,0.0138387826617387,0.0542826975029513,0.00791271372035751,0.0252310454386034,0.0477991673534724,0.0289856617411798,0.453923498931062,0.448267929336693,0.00833977160068883,0.158369816145377,0.00487883215004974,0.0779359748379942
"FBgn0051706",0.685265490803912,0.116519629983237,0.345256257215448,0.918492544293319,0.190908024033807,0.559488147576009,0.334340281629924,0.0976312728512595,0.542169147336948,0.179724390872081,0.518729027476462,0.449241070715165,0.512703198089019,0.268814303030326,0.852577639052269,0.400531947349732
"FBgn0051708",0.658773563325719,0.640490358708256,0.0307342619264243,0.0690624495300588,0.244206799416101,0.0586473609825088,0.286763112891073,0.814433926733826,0.886953696490224,0.84346482189745,0.411146355043146,0.901754643664249,0.331815558185989,0.872282196332259,0.282615544715677,0.68826880195762
"FBgn0051709",0.959816697831002,0.632259076936585,0.689407803027228,0.720436350264128,0.884101913203821,0.81182218902849,0.0436873404796972,0.034856356613129,0.333972204672076,0.676441716527506,0.516217235973105,0.0561538829502987,0.132117467533659,0.0750758284742983,0.106688070136008,0.0773262650939546
"FBgn0051710",0.43544650809499,0.0966254520052355,0.000217252263231274,0.973955427578256,0.109059541145958,0.722043656278067,0.0816206149641157,0.146764682135768,0.0168140260982105,0.000846199109281751,0.873928830748668,0.980209606203023,0.425864899526842,0.00692913863327791,0.00308210210480188,0.451728944001549
"FBgn0051712",0.111807942825903,0.137130762467513,0.0495240573931777,0.102201362426756,0.286747213948994,0.0341242933515222,0.0487042765573562,0.156795210794472,0.692233439422749,0.203922712105434,0.215711847799926,0.235377273873129,0.12223498995629,0.516120517405054,0.433340440382211,0.380167387073312
"FBgn0051715",0.673738822702577,0.87134020471624,0.481278433307944,0.0712697441017188,0.811448193701795,0.446492558157838,0.209182829835227,0.528659016064836,0.440551275869647,0.955044317562817,0.578192353620713,0.812942639860012,0.371658140944222,0.669733037913731,0.787499014195887,0.716212881833358
"FBgn0051716",0.674824191890603,0.455908285669345,0.750672988460072,0.100900909766396,0.55774802768411,0.949519416258527,0.489254546689009,0.98665486433965,0.599500140890721,0.964654394158117,0.970298964841806,0.682363121050637,0.592948591452296,0.509111814707935,0.65703540748775,0.332713109222913
"FBgn0051717",0.111119144785764,0.201735309226062,0.866377432192948,0.0437127803260733,0.653208295683947,0.772768627833326,0.592800111084621,0.526172534971378,0.580643326564104,0.654554877996885,0.819509379854643,0.116154038608694,0.442960361587916,0.852041920220747,0.356102818298478,0.292543675104801
"FBgn0051719",0.158881842158344,0.462863822571971,0.115191493016375,0.110142328645595,0.0678674437105674,0.08740202386089,0.231757539907933,0.719607440298716,0.868761402255371,0.473650903238969,0.515670149429966,0.788298329912213,0.257491287649063,0.320594135917916,0.794334626185574,0.598245081981158
"FBgn0051720",0.000135322972451724,3.88264458002344e-05,0.0156626285541137,0.0792624492269832,0.00247574639992685,0.0148480391753713,0.0383275067537554,0.000989709609012759,0.000190119582296463,0.0172881439062504,0.00281888429681249,0.000945625620282842,0.000130118610811435,4.79267090607156e-05,9.60327620270991e-05,0.000922598837209677
"FBgn0051721",0.263847070434054,0.252559911228737,0.938219797539127,0.704736432163695,0.0942204340091953,0.905641291778339,0.198407730597539,0.180193570477318,0.18710293280554,0.864863699193589,0.328924651612441,0.0983902147832334,0.098355865343008,0.124447632762009,0.215903510780119,0.104342776253076
"FBgn0051729",0.302639607037885,0.0812987046767576,0.520812542238519,0.867069249602146,0.00741299398864457,0.252386552778467,0.0804079447643247,0.242905160823085,0.187157184052818,0.918677626124352,0.425935320582063,0.574893129760879,0.146332942820035,0.245045172824324,0.303523266293878,0.199815467303799
"FBgn0051730",0.96266953474441,0.898172121496339,0.753806146527273,0.710600202404309,0.969293769547293,0.826914640591553,0.178091286903658,0.0150599815676485,0.432214836186108,0.510608852028943,0.824735756656143,0.190960249604339,0.17258008659443,0.0104751194776716,0.0399602570337136,0.0749017555103456
"FBgn0051735",0.40756033916296,0.858861729599553,0.705007924623659,0.603945368842685,0.990058165671741,0.660454206090079,0.108637946898703,0.103142681778203,0.585214946028994,0.672721518978702,0.543097487561923,0.0896433584039457,0.16520063944834,0.03576180290625,0.105304383473038,0.133599511937905
"FBgn0051739",0.687614345661282,0.702985930737063,0.857822150303602,0.10951787935664,0.165655924635085,0.285799898439062,0.263438636928924,0.186867421141427,0.228638913155402,0.353081884217044,0.389742843701251,0.999383009792354,0.662469886614727,0.125105414525354,0.175591174949377,0.624527368526896
"FBgn0051740",0.868036403401387,0.728974618229528,0.783028151105691,0.841555230459241,0.631642571370981,0.815447592466909,0.10299220909218,0.0798907969055578,0.21227429309696,0.783415760620283,0.383320692547964,0.1114970565017,0.142537650245618,0.0363809706555824,0.0672549428919677,0.0621297851496481
